ppt,whc,sand,silt,clay,om,kwfactor,kffactor,spH,slope,tfactor,GDD,yield(corn)
738.7946861,24.9942951,34.02013097,29.10138528,36.87848376,49.10900407,0.232134007,0.232788581,5.182320149,34.33161662,4.738508252,13.34286265,55
726.4562053,19.99742923,67.02521513,13.40406052,19.57072434,112.6262379,0.185049395,0.185049395,5.121594804,44.18356693,4.947468035,13.430901,79
723.4451939,21.71866389,63.50940684,11.56166587,24.92892729,68.20364458,0.173701837,0.173778921,5.281685877,37.60959938,4.845758855,13.2831418,79.7
488.2937046,24.60299868,58.49928317,14.48447259,27.01624424,76.32866262,0.174730626,0.174808657,5.174059153,40.93609712,4.999321434,14.61153988,113.7
838.275237,17.70451811,72.48740559,11.59055515,15.92203926,156.7728254,0.175285915,0.175285915,5.049310638,45.25793747,4.833100211,12.56381493,110.1
691.1792864,23.04855656,28.59813738,35.66603279,35.73582983,53.75770898,0.269392235,0.27682373,5.065505743,34.83806125,4.793475652,14.03677135,110.1
844.3000386,17.49616271,71.93887513,12.38986235,15.67126252,149.2053317,0.169779014,0.169779457,5.096576066,44.29229811,4.889669534,13.31562048,92.9
751.698489,19.22150363,72.85001799,8.969109526,18.18087248,110.8005973,0.13545484,0.13545484,5.258129377,40.76365636,4.964126668,12.75254864,70
930.4582667,21.64236987,43.35684665,27.71043536,28.93271799,89.99677671,0.252622377,0.261019459,5.204231117,25.46456087,4.455262536,13.47409762,77.1
712.3749807,21.2660299,56.94625167,18.01538245,25.03836588,80.43144521,0.18983856,0.191334825,5.045739967,34.82083895,4.969876126,14.54265999,97.5
912.1653149,17.5663509,68.99168861,12.39240324,18.61590815,169.342119,0.137974261,0.137974261,5.051705717,41.87300968,4.593640572,13.43593555,110.1
545.3345607,21.71972325,61.27677955,10.9480609,27.77515955,60.55597676,0.156427161,0.156456351,5.192567919,37.97015359,4.943705529,13.13212007,88.6
756.1866021,19.98426611,44.70191193,27.98852177,27.3095663,46.7813381,0.264273572,0.264738143,5.313677995,31.0113774,4.948937156,13.81755613,50
552.7853382,20.84976433,72.60511915,11.26918984,16.125691,95.99538071,0.142002282,0.142002087,5.189650878,33.66687428,4.875595297,13.35196762,62.3
703.379862,23.34840793,43.30602192,25.567608,31.12637008,58.2813578,0.219928139,0.234309437,5.136399482,33.55478408,4.623551843,13.70166272,53.3
635.7295591,23.44621831,59.15266553,15.06809796,25.77923651,83.54988825,0.19267907,0.19267907,5.077347001,42.72031908,5,13.87515443,130
608.0373839,23.07923633,64.06502381,12.14213007,23.79284612,64.72974822,0.170474492,0.170545451,5.143744373,41.73867562,4.99999989,13.68865035,119
730.3194604,18.96602591,42.0957091,22.47349492,35.43079599,50.9248951,0.199807358,0.200087602,5.216748905,31.50520267,4.210669711,13.67282027,150
777.5220037,22.03276815,65.66266837,11.54166734,22.79566429,83.27729591,0.172763264,0.171630286,5.233597052,37.70900771,4.712990118,14.28519865,74.3
744.1863419,21.92984298,30.61888789,29.13052558,40.25058653,59.39980051,0.217494483,0.217919074,5.391748454,33.37143101,4.507456403,13.34016268,94.3
704.0492244,22.65986815,25.96463974,41.84819193,32.18716833,87.45556951,0.297730646,0.332683695,5.219904055,35.20373883,4.423073441,13.97395711,92.6
676.3364248,20.59548408,54.74257753,18.07577866,27.18164381,61.29398332,0.196266815,0.196266815,5.149540234,34.66053835,4.887877518,13.8222271,110.1
764.3533385,20.02977914,47.69617111,18.66282954,33.64099934,54.37660985,0.198513352,0.198976634,5.235379652,33.54840241,4.858864564,13.73013354,60
838.9261882,23.85623858,39.42495016,26.45128046,34.12376938,52.59954148,0.232038719,0.232217738,5.175736347,33.52988553,4.627978616,13.6946595,50
742.2455803,23.62664279,44.39691895,18.69772388,36.90535718,38.95514365,0.18840623,0.188470859,5.178873381,37.30045686,4.97507341,13.12968897,60
694.5626156,22.06279845,58.70972415,20.86656301,20.42371284,53.56139096,0.237154878,0.245508456,5.520332618,37.18150011,4.466594806,13.32321763,110.1
606.6921572,22.84095772,57.12462686,11.60061765,31.27475549,62.84753867,0.153506857,0.153506857,5.171606235,38.46183814,4.920698515,14.02040693,107.5
731.7924247,18.89016953,48.17468692,26.75392296,25.07139012,69.35421653,0.259611454,0.301685596,5.113037172,28.45463166,4.020747174,13.20044807,60
978.5697353,17.85550278,66.76300663,13.04892276,20.18807061,107.8486831,0.186522447,0.186522447,5.084154167,44.88571539,4.992607972,13.49296895,103.6
699.2370358,25.01085374,34.03450845,28.94743706,37.0180545,49.10163228,0.230433799,0.231389341,5.202752658,34.5039212,4.696530855,13.26055312,50
760.2646576,24.3765323,25.87892726,37.95934228,36.16173046,91.46976449,0.235386439,0.291462982,5.100962532,36.23581776,4.390271888,13.23319862,105
529.4284062,21.75819247,64.36623259,10.39392062,25.23984679,53.75280878,0.16242365,0.162584871,5.229723631,37.58212579,4.925642445,13.92374009,107.1
709.4437052,24.90430407,29.11972565,29.33738092,41.54289343,63.749498,0.220643008,0.220710365,5.366961539,33.2762067,4.849419825,13.84585035,100
586.6268465,25.50666271,58.64713731,11.70668213,29.64618055,70.71130613,0.156514269,0.156786957,5.105089836,39.21650819,4.800653605,11.92415576,78.6
1128.999346,26.56333962,39.32621858,32.29834396,28.37543746,207.2681169,0.250575007,0.257225137,5.336252527,31.1254934,4.719091421,13.52027751,100
568.3319988,26.07178802,56.83271262,11.45894909,31.70833829,70.22996438,0.141403704,0.142416326,5.153225217,38.52470638,4.919088686,13.01860547,112.5
778.1586097,20.29553033,66.17734966,13.78123635,20.04141399,94.54413842,0.174712553,0.174729182,5.160116525,36.66476481,4.937348928,13.53543775,128.6
742.6695163,19.19264316,53.65872505,16.53303161,29.80824334,53.04011609,0.196972228,0.197076502,5.115809847,30.99041799,4.760736826,13.69307304,110.1
524.9752245,21.56009143,67.13271448,10.57901411,22.2882714,68.87616898,0.14756214,0.147601453,5.108667757,36.70546323,4.912708683,14.00512776,76.3
947.414177,23.55747711,67.32473007,13.08797432,19.58729561,105.2194774,0.22370205,0.22370205,5.09844854,40.5717139,4.90547519,13.75907162,111.5
678.9493734,23.20922376,59.82258751,14.79211729,25.3852952,84.33977113,0.189033632,0.189033632,5.066369241,41.99515557,4.98785261,13.57495101,135.9
715.0405416,23.75207877,37.47191301,28.59515853,33.93292846,50.27059692,0.217470403,0.246398298,5.098466787,34.56072355,4.624479651,13.16385298,110.1
828.9752657,23.41268426,38.24787971,27.39470811,34.35741218,52.60294639,0.226517964,0.22820106,5.351801114,28.47339734,4.616731618,13.66538131,110.1
565.1108125,25.99060851,61.77929695,12.11543933,26.10526372,75.89863291,0.163075196,0.163077918,5.127732559,40.38614975,4.84760229,13.64294205,85
498.1224056,25.00519538,55.71135192,13.5978976,30.69075049,75.35164442,0.173280514,0.173837835,5.118929649,39.53563885,4.96706673,13.84507513,110
694.2965208,23.37453194,49.69747496,24.17564564,26.1268794,71.31262386,0.216427803,0.216490611,5.257513199,34.24802685,4.9345645,13.19622686,110.1
722.6719242,21.43059666,43.97255427,24.30986535,31.71758038,53.93919174,0.236826151,0.24501126,5.164726937,32.71015374,4.262611738,14.1899663,80
831.9601604,20.14168618,71.07639502,9.897753658,19.02585132,106.3488783,0.145192729,0.145294485,5.219776817,40.77037524,4.953836553,13.54900521,90
649.8651093,19.12918883,68.13203627,13.86759379,18.00036994,58.11183185,0.182159325,0.182159325,5.207179913,35.00508448,4.644593622,13.16304903,80
662.5307206,19.47296387,64.29643542,13.0199724,22.68359218,92.90193793,0.174597461,0.177426199,5.114949052,38.28860542,4.714420531,13.49554081,92.2
494.0981235,25.64532551,52.24505852,16.60899868,31.1459428,69.94569366,0.17863463,0.178997069,5.199715856,39.66005217,4.992532001,13.93211993,111.3
676.8983155,22.74646659,64.68125677,10.86605411,24.45268913,72.26622191,0.16382149,0.164067986,5.246401912,39.62632174,4.998030957,14.33924199,92
522.1724613,22.31733217,66.05076605,10.86124772,23.08798623,77.55084746,0.163139263,0.163310561,5.261163347,39.2106573,4.916644913,14.05468393,97
811.6512487,21.06439545,67.29810444,11.3391731,21.36272247,86.57213677,0.168318883,0.167209975,5.214044188,37.76637684,4.739706341,12.25891779,85.6
904.4651923,27.54039789,37.83712894,30.8188343,31.34403676,148.9816957,0.245872268,0.255102726,5.233753293,31.10020511,4.930020372,13.7136462,40
796.5530286,21.27668411,67.29127609,12.10761924,20.60110467,99.60622006,0.171928442,0.171928568,5.180441352,37.26615892,4.99641802,13.05087295,80
723.4886974,22.9166768,36.60250471,26.21019312,37.18730217,46.44549368,0.216261511,0.218807163,5.222580644,31.65889166,4.919847017,13.45841218,110.1
562.6414385,22.12950286,65.50999651,11.13957229,23.35043119,73.4102524,0.166655947,0.166658407,5.261723106,37.66832278,4.809237476,13.71809214,88.4
683.2111997,21.45244073,60.32242964,14.59797657,25.07959379,88.24549259,0.190099734,0.190101651,5.149739675,36.33562379,4.95871097,12.86892728,87.5
908.8484484,22.15420335,50.27134238,25.11172925,24.61692836,108.4810905,0.238264273,0.242970422,5.359276751,27.88649555,4.859404777,13.58805701,86
667.0172853,25.92551651,30.61766963,28.01760339,41.36472699,47.90542847,0.214033104,0.214401802,5.373797206,33.54437215,4.404412565,13.32587172,110.1
709.7375561,24.38269397,24.69199818,39.40582864,35.90217318,74.07816837,0.250734096,0.317219248,5.38049904,46.6750726,4.130973682,13.51039303,100
802.0928074,20.62441957,48.65349725,20.92729247,30.41921028,59.78177355,0.201026747,0.203888579,5.290942706,34.2423518,4.30022133,13.04925551,50
929.5994236,23.80505218,77.09859723,7.136687716,15.76471505,102.7401179,0.145605247,0.145605247,4.879922106,108.1323041,4.94752814,13.72152127,96
705.7279995,21.65835873,55.17466576,18.16221934,26.66311489,75.1138643,0.195462625,0.197923797,5.079132721,35.31508612,4.985733243,13.40668616,60
875.6810017,22.33963955,61.55808286,10.852446,27.58947115,64.41642534,0.157469283,0.157498617,5.191361491,36.93331244,4.874150075,13.94622105,104.1
897.528036,20.06388496,69.12993307,12.08093274,18.78913419,124.1341918,0.1691774,0.173040045,5.090986488,43.17207379,4.991906008,13.62103213,80
499.3790422,24.89756702,64.42215875,11.42590997,24.15193128,74.06095193,0.173307945,0.173321661,5.190550448,38.52241969,4.903458636,13.37082362,73.7
745.0742899,21.12837232,68.17176026,11.22515908,20.60308065,88.76391335,0.166734201,0.165367102,5.226560938,38.21170082,4.758166987,12.52345798,101.7
972.2528412,22.34389854,46.654959,26.04267554,27.30236546,98.22300526,0.250343573,0.253073496,5.217789197,28.7488153,4.631468844,13.3403079,90
674.8709499,18.87551104,21.40101711,45.94410092,32.65488197,74.87042131,0.288536697,0.361750804,5.166298151,32.47515434,4.047846812,13.18525491,82.5
578.7703363,21.03892859,66.31196647,11.06461544,22.62341808,64.39297183,0.169348976,0.169583208,5.246782682,38.08900877,4.809829615,13.21554177,93.5
709.6886497,23.2513756,38.04084151,26.12787152,35.83128696,48.42973674,0.226397879,0.228804959,5.222621072,36.40003531,4.926579356,13.17663235,110.1
663.5749427,20.25172322,68.3932751,11.18630832,20.42041659,74.46368336,0.159260537,0.15926406,5.127652911,34.91313971,4.835125098,13.58614487,85.7
542.0240404,23.69707498,63.97699347,11.20320869,24.81979783,75.32722285,0.162680564,0.162683576,5.208493811,38.67678323,4.930621947,8.565175517,96.3
90.17984973,15.84739208,46.20527388,38.72471879,15.07000733,78.41786992,0.396726787,0.404550644,7.658117645,168,2.872196174,6.808301651,135.9
198.2383485,20.8043839,42.52473489,35.7640138,21.71125131,267.7732803,0.234483318,0.294281188,6.520065211,175.5888995,3.799592444,7.554284939,110.1
138.9500631,25.00914409,27.64389078,57.18040954,15.17569969,255.9449916,0.405687178,0.438233811,7.861405917,151.1230122,4.585835517,5.49634068,110.1
166.8457405,24.45628605,25.61268609,53.88529375,20.50202016,203.7336092,0.354540986,0.415002704,7.988723799,169.0419256,4.342138711,5.968240961,110.1
259.5827221,24.13936137,11.47311148,65.30811486,23.21877366,314.8172417,0.422547254,0.455395373,6.32107567,72.80337569,4.246314973,7.542700642,110.1
104.2609274,20.87343852,37.39807883,50.34982734,12.25209382,112.4852425,0.41828376,0.431218102,8.041479335,170.9326881,4.016909342,7.327149126,110.1
93.08579624,18.62233123,49.76316361,33.1147799,17.12205649,185.9206776,0.26758646,0.304483171,7.212019773,156.7179004,3.493186787,7.925788502,110.1
174.9564742,19.25967461,56.29922931,24.44299893,19.25777176,253.4152564,0.18432526,0.240011396,6.113813129,110.1,4.325287694,5.076876239,110.1
338.158539,22.39703559,46.48271706,43.10973603,10.40754691,727.3724213,0.308356852,0.368985492,6.516453265,111.6353001,3.415950423,6.493202992,110.1
143.3998861,23.52989876,26.3094027,58.55821181,15.13238549,133.0770316,0.438173207,0.451247611,7.936716767,160.8737444,4.626706308,5.824747878,110.1
278.3528218,30.58723197,22.22765949,56.56518552,21.20715499,716.7673416,0.424687267,0.429378546,7.206307271,35.36303387,4.215874219,6.956226,110.1
88.65734844,17.11365258,50.00830832,35.56180672,14.42988496,131.5725962,0.263834586,0.328145397,7.962249549,110.1,3.607549953,6.639369019,110.1
95.56260607,21.34994198,55.85278926,25.81593207,18.33127867,225.9477208,0.225874162,0.23629479,6.856775459,190.6639523,4.378824962,7.863916481,110.1
84.90316567,20.4430118,43.35014992,43.43289161,13.21695847,86.12189428,0.391214939,0.396079814,7.972415418,110.1,3.723653412,5.970063839,132.2
168.6840202,25.16983545,22.96144848,52.69233717,24.34621436,159.5540602,0.352905198,0.393642448,7.638942019,136.989538,4.287904921,8.390635487,110.1
104.9894521,22.34725283,35.67898147,50.42724851,13.89377001,128.5208622,0.417239014,0.438904275,8.227154526,185.5671361,4.220494369,5.603265217,70
161.8827095,14.35114649,52.7731986,29.30541947,17.92138193,250.4558189,0.154696655,0.257383083,7.025886592,79.88944397,3.430394753,6.214438404,110.1
353.5387354,23.89579586,14.52291161,59.76829463,25.70879375,324.2310154,0.405792399,0.435195535,6.05623752,41.10349137,3.995032783,5.559442489,110.1
134.8827872,12.83507988,62.24779504,26.75205956,11.0001454,199.8444361,0.125714324,0.246083305,7.76623013,110.1,3.190176713,7.546228851,110.1
75.95520014,18.88368379,50.49875179,33.34278515,16.15846305,83.47856274,0.340062368,0.34744726,7.848864711,177.764706,3.517309697,7.673765551,100
166.3129855,23.93361409,26.69424343,45.06098644,28.24477013,176.5237132,0.320420145,0.356177327,7.936199144,173.7427503,4.673736952,5.809135348,103.3
201.9617687,21.50607452,39.09282503,47.86636655,13.04080842,186.9326651,0.349603639,0.363363316,7.422709634,170.2725403,4.091196916,8.211480488,110.1
107.3314456,21.72656129,46.13557415,36.98133834,16.88308751,154.4367745,0.322466909,0.326524054,7.620725158,110.1,4.042285029,7.709334975,148
62.98052035,15.17702063,55.09882943,28.22248974,16.67868083,64.52560156,0.359197979,0.370405198,7.617833691,154.1491299,2.847567358,6.070685285,147.1
331.0339314,23.12784063,17.36340214,48.98218867,33.65440919,359.6636334,0.297283429,0.330705397,6.885629379,102.6351041,3.744029116,6.678088779,110.1
118.547019,20.61240641,41.67440529,37.15842284,21.16717186,102.3312651,0.312981178,0.315786141,8.155080228,196.8264908,4.294419825,8.803727421,110.1
71.39252011,20.25948367,32.88690482,53.1683468,13.94474838,79.04292685,0.501823477,0.505242179,7.886013239,130,3.555336841,6.071091481,122.7
246.9796442,18.00010302,33.74597498,49.49504948,16.75897554,334.2756234,0.302053689,0.373792507,6.307456926,104.7696465,3.672942747,6.282083845,110.1
292.4122179,24.5719526,12.67855828,63.9728942,23.34854752,327.9817481,0.421506218,0.439414549,6.282238059,31.661676,4.422466999,5.595871752,110.1
182.2252143,15.03968211,54.53226201,30.20590425,15.26183375,204.8324738,0.163491634,0.270522653,7.789000507,110.1,3.355517967,5.569999659,110.1
296.1620359,27.76771525,12.03572279,57.40919202,30.55508519,255.022273,0.390747082,0.406019793,6.861564886,84.56530787,4.125613383,8.341352275,110.1
75.23684222,18.16396779,27.50107272,49.01168345,23.48724383,86.28715227,0.438123817,0.444233659,7.597017199,152.5763504,2.93838611,6.415632795,110.1
173.27216,24.46218039,29.0472661,56.70790805,14.24482585,152.3020939,0.401385506,0.409566791,7.865980492,169.6314757,4.437343523,8.73448473,110.1
83.03334164,19.68697201,36.88172413,50.10346426,13.01481161,84.31267204,0.461882066,0.462549558,7.994598063,184.3829003,3.717773852,6.783013979,110.1
266.762831,25.55240162,13.74092746,61.18107653,25.07799601,215.0742078,0.410812508,0.442296227,6.965600754,88.24979056,4.200411503,7.467294655,110.1
132.1870203,26.60758241,21.56649844,57.76872424,20.66477732,260.5754985,0.384170869,0.432177403,7.943773391,185.5075701,4.669900695,7.408854141,110.1
73.10415693,19.78648648,54.11976303,32.91966505,12.96057193,89.95028683,0.324910641,0.339730442,8.086020457,178.1728759,4.166944168,7.6750693,114.7
98.22975334,22.8778895,39.54948591,44.79215275,15.65836134,100.009726,0.376927964,0.377111622,7.808291581,110.1,4.319256866,7.663243451,122.9
118.4152109,28.41049349,25.8544416,61.80133105,12.34422735,137.8332554,0.485907108,0.493489218,8.231935319,153.9644197,4.573576574,4.661994071,110.1
409.9615871,24.14538346,29.06493532,54.09951719,16.83554749,419.9745919,0.37456022,0.435008487,6.014338841,36.38002256,4.209631795,5.062792344,110.1
227.0548957,20.43313731,38.08505825,48.28091821,13.63402354,228.4218359,0.318971247,0.368364866,7.815200385,213.2105263,3.748286122,8.554063515,110.1
76.63126276,16.71579811,29.00135096,58.62316135,12.37548769,85.86519102,0.541914635,0.552348649,7.979151761,186.5175885,2.919602265,5.033494314,118
221.5498737,18.80924313,65.07624214,21.84801586,13.075742,249.5821989,0.180615998,0.186554281,5.726012761,179.2679256,4.387892732,7.686062607,110.1
130.6231523,23.45204617,35.04820455,43.42542534,21.52637011,180.3009938,0.332571543,0.347458221,7.348952792,176.1456422,4.376950733,11.41889052,120
511.0115285,34.85127811,9.682038529,62.3104464,28.00751508,152.8352029,0.421285822,0.421910306,6.28142816,99.82528471,4.713905908,13.41245644,147
612.0674987,31.8503108,23.63727193,49.06578474,27.29694332,168.6183282,0.35745763,0.360116446,6.462057058,46.58750898,4.56710394,11.58618232,136
451.5728652,26.19798307,13.84796005,57.95975412,28.19228583,106.6592514,0.430062948,0.430459902,6.153883344,58.56134351,3.555978227,8.218089378,141
538.8724336,26.86569886,27.47392068,48.1860826,24.33999673,255.4675264,0.340805668,0.342381099,6.65106784,84.43151237,4.770354692,11.19569857,130
513.3742731,31.47108315,8.70202611,63.08466902,28.21330487,122.1162621,0.425606098,0.425611604,6.238341926,101.7076693,4.718952749,9.607440045,138
616.4970161,27.9287627,18.54075288,56.3522759,25.10697121,294.0436023,0.366758408,0.367442404,6.578430997,86.53029878,4.737907856,10.8623698,145
395.4372265,38.37285742,7.191138559,70.08859152,22.72026992,148.4254521,0.468954997,0.472854572,6.403059987,49.97689649,4.878308222,8.925839775,144
585.1342223,29.67323983,13.33687533,61.1414901,25.52163457,162.2332619,0.399107499,0.401719017,6.147695867,96.66793627,4.66892,10.92825708,138
494.9004449,29.43095901,20.49859746,56.56778274,22.93361981,192.7333673,0.373024794,0.373024794,6.682141124,104.8817333,4.85207866,11.21075587,155
645.6091524,24.67323755,17.8818945,53.57219698,28.54590852,248.4127958,0.352859914,0.352984471,6.897691166,80.60148304,4.819725436,11.5852836,169
457.3773211,31.49552845,7.528278409,61.82946399,30.6422576,218.0626942,0.39399384,0.393996395,6.511268057,120.6661923,4.856080702,11.65396926,175
619.9564876,29.52879139,16.99817566,57.03695772,25.96486663,104.2577126,0.423577007,0.423914056,5.780082816,68.97770627,4.206809777,11.07994195,167
475.0870397,27.48339175,13.20184632,58.8805418,27.91761187,85.47220612,0.436613704,0.437104839,5.703104229,65.90972651,3.352614573,11.10234368,108
440.1715317,27.18421831,13.21377965,58.79062791,27.99559244,103.0074068,0.448128091,0.449709466,6.317135001,49.34411585,3.741281126,12.15008433,135
576.0361007,25.99179144,21.013562,52.3012463,26.6851917,203.9621747,0.363181072,0.363248395,6.759194974,82.02807767,4.792719253,8.416772359,166
455.0959197,19.312348,19.16308593,47.30791192,33.52900215,337.4343965,0.333796516,0.338425564,7.207712897,51.13386439,3.772011465,11.58791162,121
592.2106859,27.41538444,18.57508553,55.85087334,25.57404113,99.80909515,0.414439735,0.416340712,5.76904802,66.4817184,3.869019729,11.61941165,155
545.4872033,27.49759784,15.68210768,56.91077195,27.40712037,98.24620415,0.432019813,0.432146317,5.756074734,61.99634635,3.738065865,8.249694799,159
476.1928956,26.76964322,17.94028429,54.80674865,27.25296707,289.7821203,0.365431078,0.367356152,6.948950867,79.90503934,4.970567284,11.86762787,137
608.5646535,27.60242818,8.959277427,62.20853976,28.83218281,222.7994935,0.387468117,0.387484189,6.77040755,140.467075,4.927755199,11.80300442,154
624.8203718,26.32838728,17.16959962,54.23816027,28.59224011,251.9537234,0.356279232,0.356403627,6.881802068,88.89657435,4.91498403,8.239522496,163
479.4003542,21.00584184,17.16048919,51.43584936,31.40366145,291.6197152,0.351277369,0.352625893,7.244190906,55.14209188,3.993301507,11.28488258,118
636.2837171,24.7280456,19.72234908,53.08029623,27.1973547,209.3264717,0.370773224,0.371242228,6.713514325,70.03248426,4.952540686,11.59957405,163
597.9647418,28.7241786,12.49494175,61.44816125,26.056897,110.5413213,0.45499756,0.456347296,5.593169628,44.96484749,4.063516269,11.35647386,140
462.1055418,28.17455505,14.93572943,58.35011384,26.71415673,91.61532563,0.438284962,0.441711214,5.735651813,74.99109762,3.527152443,11.56331512,133
403.8882234,27.93559298,14.11120297,58.89077964,26.99801739,104.2974386,0.443007246,0.443529851,5.832657031,69.95342259,3.674632852,10.26964684,136
584.1086304,20.91544555,12.66909777,50.84131404,36.48958819,260.1644767,0.333850937,0.333897733,7.122701798,55.42959049,4.580578135,10.42042609,150
465.2675515,29.20168946,11.36543121,61.8157809,26.81878789,86.41912953,0.463458768,0.464056352,5.396507955,50.20827994,3.683779994,11.70317663,115
555.412504,30.08703441,10.56177899,61.90569238,27.53252863,141.5689521,0.413362917,0.419387851,6.35666584,126.750352,4.916217193,11.72379668,149
603.8859326,26.91962372,18.14637381,55.21112014,26.64250605,139.5121889,0.369255182,0.373143475,6.489214978,55.24817608,4.785780342,10.66628671,160
394.7212502,32.60173068,9.585875082,62.72983094,27.68429398,162.9175951,0.41869622,0.41890564,6.273976845,85.73368114,4.97075399,9.408560053,151
522.8751055,22.42512203,25.05268476,46.09887206,28.84844318,245.577432,0.316356445,0.316635172,7.124804129,54.77335673,4.669684451,10.49633353,155
530.7381666,26.04225344,11.5217714,61.25471845,27.22351015,92.82838912,0.458922256,0.460929437,5.336497243,48.1645738,3.905536683,11.41842017,123
601.2773853,30.71829874,8.749066263,61.57750689,29.67342685,165.6960916,0.404972003,0.405041409,6.427314061,123.9353791,4.756880797,11.80273375,144
577.1659619,31.88856802,8.080451041,67.96547092,23.95407804,75.76839567,0.430001127,0.43923677,5.381553881,37.36197001,4.027991588,11.59292676,131
560.7059723,29.80875006,16.50351298,59.21575495,24.28073207,187.2018894,0.384001251,0.384090686,6.271351083,88.228681,4.852059818,10.32994761,147
649.7277285,29.22414327,15.54713036,58.47518662,25.97768302,220.2479514,0.382089471,0.382597726,6.492396541,95.19876258,4.722322828,9.957845399,144
574.4463062,21.29546061,28.53993322,40.99203549,30.4680313,289.8056301,0.291982293,0.292122922,6.988404878,51.44521504,4.696192578,11.64195524,150
473.3147553,30.91951664,12.60766636,57.4400279,29.95230574,123.681746,0.42157149,0.424056229,5.964828762,47.44125274,4.156457577,11.39032778,108
542.1597581,28.86651844,14.99575855,57.93779762,27.06644383,90.64145834,0.434754694,0.43508549,5.819214365,77.90708152,3.462421431,10.48047226,149
453.0052213,28.81728988,11.81031841,62.08663023,26.10305136,81.20004802,0.452290393,0.454399425,5.390251371,54.78397458,3.541619357,10.51305459,102
391.8870631,34.86391013,8.160160714,63.93666098,27.90317831,139.9790841,0.434114321,0.436903812,6.198345087,78.51911148,4.646767622,7.44679679,157
531.3696701,26.58074716,8.585232818,63.43197922,27.98278796,117.3467245,0.394521654,0.415589362,6.241426568,62.69750247,4.062114714,11.46568223,124
565.8313279,28.31366127,6.133098248,70.73263033,23.13427142,70.96147174,0.483876265,0.487805201,5.215587738,36.51197543,3.732938061,7.870149359,120
487.1085945,25.48369051,26.32299765,48.38689488,25.29010747,492.6905789,0.340010233,0.342931257,6.996985427,74.42102206,4.564104806,9.802865753,130
550.9134072,20.47697489,39.28096137,37.42785829,23.29118034,228.9607837,0.281683179,0.288411861,7.087834776,47.4101109,4.310292631,8.174178052,138
520.0761036,24.62877276,19.98091314,51.85422051,28.16486635,271.8977621,0.347509885,0.348407694,7.047068947,70.18340095,4.741989625,10.53331626,146
597.7529946,30.32316909,7.513134268,63.94758038,28.53928535,159.1015225,0.409543842,0.412477035,6.290086371,144.5553339,4.882759482,7.71478912,148
460.5895312,22.32997341,16.53170823,52.44841048,31.01988129,764.3014831,0.371235101,0.37141379,7.397334733,52.75006263,3.740187256,9.000264667,83
535.6787235,26.59398179,11.91942839,57.23814519,30.84242642,239.972872,0.363588306,0.363819828,6.841102528,86.41743002,4.700255102,11.6301818,149
565.6050695,25.12212172,23.68995927,51.56677654,24.74326419,134.7338617,0.374159857,0.379178831,5.923919099,51.15153663,4.023052005,8.585678955,145
569.2341134,25.40949463,30.79530235,45.79072754,23.41397011,223.5031611,0.319081721,0.321134144,6.708587405,93.51363926,4.713658142,9.814405354,145
524.150473,20.79052951,13.14112071,51.30856735,35.55031194,241.4598036,0.333130064,0.334039183,7.199115111,57.4021182,4.630892711,11.564114,156
589.8099364,30.25272759,11.12899983,61.45689445,27.41410571,249.7152144,0.381108725,0.381194879,6.709340392,141.2906997,4.870342549,11.51855718,164
531.6961735,30.07323654,6.255719833,64.41995263,29.32432754,179.620117,0.408512982,0.408513317,6.456933662,158.6996735,4.862868399,7.962781537,161
515.9662238,25.57333775,40.81118776,38.3330811,20.85573114,691.5062837,0.291536775,0.309842905,7.08921693,55.58633613,4.201559552,11.43886143,125
566.370098,25.93362106,12.44078444,59.02283279,28.53638277,228.9204969,0.378422994,0.378611757,6.898641991,112.8862825,4.829953905,11.30107475,163
557.5060819,26.60010242,13.98301173,57.79256873,28.22441954,256.2676974,0.369472519,0.369528067,6.842581983,109.592833,4.955006149,11.46982836,177
430.7657618,32.26182753,8.932178791,61.09128608,29.97653513,166.99403,0.414979443,0.4150354,6.403780988,95.37226876,4.50332198,11.71500881,166
431.1671512,35.2699091,9.870470526,62.29484056,27.83468892,157.3359458,0.44187083,0.441871683,6.389900471,61.25804664,4.322249386,10.80421836,147
472.4910097,27.9444651,15.08178581,57.34940227,27.56881192,79.98481999,0.43343831,0.434227424,6.011644815,70.98225737,3.303336806,9.787119034,117
578.146252,31.27822955,14.18260377,57.45988082,28.3575154,202.6752182,0.38175088,0.385803368,6.804388485,89.33049015,4.904227892,11.83968666,146
568.4894199,22.73730132,55.16161051,29.64038965,15.19799985,230.3541743,0.220102352,0.220695985,6.396441921,64.84727023,4.254720097,12.64078038,150
572.0972265,32.99255459,9.314066711,66.34088874,24.34504455,99.2408519,0.479674008,0.482917916,5.470496658,39.25910664,4.240244667,11.81381347,122
547.9670432,31.53722144,15.48253844,59.42724447,25.09021709,201.8149997,0.390472816,0.390609699,6.596735118,118.4562244,4.759318903,10.89914425,163
615.1802587,30.60853508,12.37067426,61.83751067,25.79181508,178.9090151,0.40237232,0.402838912,6.298442733,86.36914032,4.759146191,11.46596678,142
437.6482739,33.19450401,15.56832225,57.2420096,27.18966816,125.8059337,0.425765472,0.426346328,6.279032003,50.23179968,4.417752507,12.1390384,130
451.7871467,33.57695516,8.672734806,61.20244065,30.12482455,170.4875929,0.420041217,0.420124911,6.44529383,75.61334694,4.303547635,10.94685585,163
